source,target
1108409117419454466,1078061008147677185
1108409117419454466,1125961296560758784
1108409117419454466,840708205189685248
1108409117419454466,1201546379736293377
1108409117419454466,850630920373768192
1108409117419454466,1041390140541882368
1108409117419454466,999064396486897664
1108409117419454466,1103671481349873664
1108409117419454466,1175055326871269377
1108409117419454466,357359576
1108409117419454466,988699786743345152
1108409117419454466,1142158762112929798
1108409117419454466,1084048769270853632
1108409117419454466,1079830621936107520
1108409117419454466,4863954645
1108409117419454466,4923555899
1108409117419454466,1200018507397836800
1108409117419454466,1196899975306854401
1108409117419454466,796999331618422784
1108409117419454466,1174360257205813248
1108409117419454466,1084850839615877120
1108409117419454466,1198290337594322949
1108409117419454466,1185943076017229824
1108409117419454466,750497899696521216
1108409117419454466,1195652170974150656
1108409117419454466,1164763654023049216
1108409117419454466,1184632261544730624
1108409117419454466,933455883945893888
1108409117419454466,811872913230008320
1108409117419454466,1095142797391417345
1108409117419454466,1196902179992489984
1108409117419454466,525422468
1108409117419454466,1168363721871319040
1108409117419454466,1058092754755035136
1108409117419454466,1056318765179248641
1108409117419454466,1172495349983907840
1108409117419454466,1147124237787901953
1108409117419454466,1063846725910216704
1108409117419454466,1149657156758777856
1108409117419454466,4156691806
1108409117419454466,1152743633013096448
1108409117419454466,1090700710067556357
1108409117419454466,1159560689125666817
1108409117419454466,1194559227467051008
1108409117419454466,1194654620372676611
1108409117419454466,1042519026679926786
1108409117419454466,1103708849826136064
1108409117419454466,1165345515418128385
1108409117419454466,1193151710384009216
1108409117419454466,866395644013031424
1108409117419454466,1157555499124047872
1108409117419454466,1171694267133321216
1108409117419454466,1063151900114206721
1108409117419454466,740820215672496132
1108409117419454466,1013155254211366912
1108409117419454466,1169348058016026625
1108409117419454466,598403052
1108409117419454466,1185632816475844608
1108409117419454466,1168978335248125952
1108409117419454466,1151998032830971904
1108409117419454466,1176576663100039172
1108409117419454466,1176951706829152258
1108409117419454466,1186372466224041984
1108409117419454466,1106879932179927040
1108409117419454466,1185765146741878784
1108409117419454466,1010635865218011136
1108409117419454466,1125935162682953728
1108409117419454466,721398105707528193
1108409117419454466,802539909143810052
1108409117419454466,2295141138
1108409117419454466,1186212376544239616
1108409117419454466,1186670516003921923
1108409117419454466,997123434772680704
1108409117419454466,941365697229262848
1108409117419454466,1185199281294184448
1108409117419454466,1180305111693893633
1108409117419454466,955901652615225344
1108409117419454466,828833178672590848
1108409117419454466,1176524500579565568
1108409117419454466,2359978020
1108409117419454466,1176171210960490497
1108409117419454466,1172850033194127362
1108409117419454466,1170502110909259778
1108409117419454466,1169049133635833862
1108409117419454466,1094917623047966723
1108409117419454466,1001280767123689472
1108409117419454466,838176189625827328
1108409117419454466,730824574439395330
1108409117419454466,1156171015162142723
1108409117419454466,1095656460015620096
1108409117419454466,933616371178655745
1108409117419454466,1148641894123089926
1108409117419454466,1145643589994762240
1108409117419454466,980540896667144193
1108409117419454466,4124937140
1108409117419454466,1133512090755506179
1108409117419454466,1132650032358932480
1108409117419454466,1095718883045052417
1108409117419454466,1124724144506048512
1108409117419454466,1123242205227966465
1108409117419454466,1099035882911395840
1108409117419454466,1090402060342882304
1108409117419454466,1096042719036755968
1108409117419454466,1116320402798723077
1108409117419454466,1061289718988578818
1108409117419454466,2880826383
1108409117419454466,1069218264708988933
1108409117419454466,1028194291464765440
1108409117419454466,418157859
1108409117419454466,934778537583800320
1108409117419454466,1010887841126277121
1108409117419454466,1353161178
1108409117419454466,616654348
1108409117419454466,1016752627823054849
1108409117419454466,745467704727920640
1108409117419454466,942872377725194241
1108409117419454466,3192544300
1108409117419454466,770642168096690176
1108409117419454466,864078540156915712
1108409117419454466,952103144816857088
1108409117419454466,935617888374927360
1108409117419454466,822522181431263232
1108409117419454466,948444089812508672
1108409117419454466,605647365
1108409117419454466,1094391011378380800
1108409117419454466,1058089516102287360
1108409117419454466,915673341045936129
1108409117419454466,3432642869
1108409117419454466,1115980609690701826
1108409117419454466,720956777655889923
1108409117419454466,1078672111512764416
1108409117419454466,1052928851259609088
1108409117419454466,884378714
1108409117419454466,4811011050
1108409117419454466,1277453652924366848
1515487885218443265,1083198663424237569
1515487885218443265,873115441303924736
1515487885218443265,859297966581891072
1515487885218443265,956888370
1515487885218443265,197768527
1515487885218443265,235322186
1515487885218443265,1276074249099173888
1515487885218443265,1303440988694884357
1515487885218443265,1299099964568678400
1515487885218443265,162436035
1515487885218443265,427122847
1515487885218443265,1168014519454638080
1515487885218443265,1159086054193926146
1515487885218443265,5943942
1515487885218443265,988692701791993856
1515487885218443265,274272590
1515487885218443265,980749991491682304
1515487885218443265,335141638
1515487885218443265,1030429864099106817
1515487885218443265,920160588650516480
1515487885218443265,894537112225067008
1515487885218443265,1126749496082223104
1515487885218443265,1290950071391928321
1515487885218443265,168683422
1515487885218443265,1377043537452146688
1515487885218443265,1459223742
1515487885218443265,1878450026
1515487885218443265,1409798257
1515487885218443265,1020620333131489280
1515487885218443265,2335644942
1515487885218443265,1197929582768336900
1515487885218443265,1184902120513966080
1515487885218443265,1286487506804973568
1515487885218443265,1276085960548155397
1515487885218443265,1291900947355111424
1515487885218443265,1243136034046717952
1515487885218443265,1259318879345610758
1515487885218443265,1259881435000963074
1515487885218443265,1024926798
1515487885218443265,1024400059
1515487885218443265,201690895
1515487885218443265,3044992129
1515487885218443265,1142158762112929798
1515487885218443265,845745091314626565
1515487885218443265,44860908
1515487885218443265,2573113307
1515487885218443265,750497899696521216
1515487885218443265,3865838955
1515487885218443265,1024358401
1515487885218443265,439488777
1515487885218443265,57998991
1515487885218443265,51376979
1515487885218443265,596939570
1515487885218443265,19583545
1515487885218443265,1186045417
1515487885218443265,1168363721871319040
1515487885218443265,482970120
1515487885218443265,4849743664
1515487885218443265,944003206459396096
1515487885218443265,497128052
1515487885218443265,848811463963574272
1515487885218443265,54829997
1515487885218443265,57928790
1515487885218443265,1652526218
1515487885218443265,230288829
1515487885218443265,1060208705352949761
1515487885218443265,385291247
1515487885218443265,3296597088
1515487885218443265,904142542907854848
1515487885218443265,1140653009506095104
1515487885218443265,285723504
1515487885218443265,20120818
1515487885218443265,6135542
1515487885218443265,42196320
1515487885218443265,216289357
1515487885218443265,458301345
1515487885218443265,166566887
1515487885218443265,354254925
1515487885218443265,296441287
1515487885218443265,1114905903592083457
1515487885218443265,136002930
1515487885218443265,150573577
1515487885218443265,386588411
1515487885218443265,823428165582356480
1515487885218443265,110681593
1515487885218443265,240664869
1515487885218443265,971742065922015232
1515487885218443265,393028587
1515487885218443265,1013634584448196608
1515487885218443265,281250286
1515487885218443265,10228272
1515487885218443265,47763245
1515487885218443265,899626718205497344
1515487885218443265,1033035534
1515487885218443265,1575800623
1515487885218443265,884378714
1515487885218443265,391115625
1515487885218443265,4811011050
1515487885218443265,873092428755894272
1515487885218443265,965487301722701826
1515487885218443265,887973863824306176
1307067869730086919,1445757797161857025
1307067869730086919,2391232105
1307067869730086919,3030158859
1307067869730086919,717905524444889088
1307067869730086919,1009973358866284544
1307067869730086919,3314485566
1307067869730086919,1429480158
1307067869730086919,408177579
1307067869730086919,125603760
1307067869730086919,1293890751848275968
1307067869730086919,1305893393835290624
1307067869730086919,1033152632527892480
1307067869730086919,956888370
1307067869730086919,1093754605391867909
1307067869730086919,1240627844868268033
1307067869730086919,870188817537355776
1307067869730086919,182559076
1307067869730086919,242322382
1307067869730086919,4811011050
1307067869730086919,1438142943370485763
1307067869730086919,869875390465982465
1307067869730086919,794130148064829440
1307067869730086919,1086232244656787457
1307067869730086919,1022239538629029888
1307067869730086919,1459223742
1307067869730086919,1253528842406371329
1307067869730086919,3313992476
1307067869730086919,894537112225067008
1307067869730086919,1268013027997048838
1307067869730086919,1083198663424237569
1307067869730086919,1059327333532749824
1307067869730086919,923415570522914819
1307067869730086919,859297966581891072
1307067869730086919,1000214682530074624
1307067869730086919,873115441303924736
1307067869730086919,808068833613414400
1307067869730086919,1305257098293530624
1307067869730086919,1126749496082223104
1307067869730086919,215952307
1307067869730086919,2835962353
1307067869730086919,168683422
1307067869730086919,335141638
1307067869730086919,1409798257
1307067869730086919,318319280
1307067869730086919,112057739
1307067869730086919,37718134
1307067869730086919,46527223
1307067869730086919,304735102
1307067869730086919,1589064452
1307067869730086919,297744938
1307067869730086919,294279563
1307067869730086919,212105265
1307067869730086919,96634419
1307067869730086919,245556939
1307067869730086919,56110169
1307067869730086919,340060275
1307067869730086919,918284847994503168
1307067869730086919,108514166
1307067869730086919,210348343
1307067869730086919,199537832
1307067869730086919,347364064
1307067869730086919,2717971453
1307067869730086919,1086340632
1307067869730086919,194397093
1307067869730086919,1026649693059604480
1307067869730086919,1007298607
1307067869730086919,181300983
1307067869730086919,265714930
1307067869730086919,2840470668
1307067869730086919,3062541397
1307067869730086919,276675653
1307067869730086919,736043042642235392
1307067869730086919,981324901150683136
1307067869730086919,739862282222469127
1307067869730086919,785213083350433793
1307067869730086919,589319578
1307067869730086919,1130219904097906689
1307067869730086919,157767109
1307067869730086919,253755500
1307067869730086919,997968015936360448
1307067869730086919,369586519
1307067869730086919,633210875
1307067869730086919,40527958
1307067869730086919,884378714
1478563854649073665,1062578718214770688
1478563854649073665,967000437797761024
1478563854649073665,1024486566096326656
1478563854649073665,895202531978104832
1478563854649073665,1402182579265048598
1478563854649073665,873092428755894272
1478563854649073665,2830720945
1478563854649073665,806020707700215808
1478563854649073665,1409798257
1478563854649073665,859297966581891072
1478563854649073665,390274454
1478563854649073665,21366823
1478563854649073665,3129056526
1478563854649073665,878204370403250176
1478563854649073665,1515479854254370816
1478563854649073665,884378714
1478563854649073665,1277453652924366848
1478563854649073665,873115441303924736
1478563854649073665,887973863824306176
1515490181536784387,1504169378765426689
1515490181536784387,1504227819450105857
1515490181536784387,1489671001600413696
1515490181536784387,1504231658060333057
1515490181536784387,1501389911043289091
1515490181536784387,1505563503934861314
1515490181536784387,1504392473711452160
1515490181536784387,1040669024152109057
1515490181536784387,1427778631716294656
1515490181536784387,1381529411871117318
1515490181536784387,1504185785347559424
1515490181536784387,1500562697661865991
1515490181536784387,1335033446461214721
1515490181536784387,1322983433044373508
1515490181536784387,1367672567398428682
1515490181536784387,1196670396327759872
1515490181536784387,1362203285172736000
1515490181536784387,1376653143103180802
1515490181536784387,963640258339500033
1515490181536784387,1360467602691088386
1515490181536784387,814759585844064256
1515490181536784387,1471509091830812678
1515490181536784387,951614350011203584
1515490181536784387,1327455144800362498
1515490181536784387,1363069808816893953
1515490181536784387,1273079000257007616
1515490181536784387,924742065308798982
1515490181536784387,918298241250287617
1515490181536784387,1174753408848420865
1515490181536784387,1345625216018481152
1515490181536784387,1274414165332025347
1515490181536784387,913435814524280834
1515490181536784387,1264910829562052611
1515490181536784387,401539653
1515490181536784387,1043604025437040652
1515490181536784387,1298762778245767170
1515490181536784387,3095837518
1515490181536784387,3000516628
1515490181536784387,2303863284
1515490181536784387,268016771
1515490181536784387,1043601151197958144
1515490181536784387,402268378
1515490181536784387,1043605007906549761
1515490181536784387,842530170284244992
1515490181536784387,187953970
1515490181536784387,84279963
1515490181536784387,3030158859
1515490181536784387,3314485566
1515490181536784387,255388236
1515490181536784387,859297966581891072
1515490181536784387,781988934
1515490181536784387,1305893393835290624
1515490181536784387,328465880
1515490181536784387,1033152632527892480
1515490181536784387,9695312
1515490181536784387,988692701791993856
1515490181536784387,900839717197017089
1515490181536784387,2220187434
1515490181536784387,369934613
1515490181536784387,1878450026
1515490181536784387,923357892673028097
1515490181536784387,4811011050
1515490181536784387,1000214682530074624
1515490181536784387,1322632638
1515490181536784387,3072209228
1515490181536784387,335141638
1515490181536784387,141817380
1515490181536784387,1059327333532749824
1515490181536784387,1126749496082223104
1515490181536784387,231577324
1515490181536784387,1304692285506871296
1515490181536784387,174368061
1515490181536784387,1004392807522553856
1515490181536784387,2420062298
1515490181536784387,873092428755894272
1515490181536784387,2754746065
1515490181536784387,398306220
1515490181536784387,1275823901629730818
1515490181536784387,139092348
1515490181536784387,861667322452377601
1515490181536784387,214942749
1515490181536784387,2573549978
1515490181536784387,82955132
1515490181536784387,159917376
1515490181536784387,973302847654760448
1515490181536784387,1017786236277284865
1515490181536784387,892285827195084800
1515490181536784387,2210865044
1515490181536784387,884378714
1515490181536784387,873115441303924736
1515490181536784387,391115625
1515490181536784387,965487301722701826
1515013272021385230,1270248959177420801
1515013272021385230,1273619896908333060
1515013272021385230,1280848144343826434
1515013272021385230,1083067529940123651
1515013272021385230,1109011576659427328
1515013272021385230,1083037410970132481
1515013272021385230,1283237267209809920
1515013272021385230,1103477383158411264
1515013272021385230,1210862995447771136
1515013272021385230,988692701791993856
1515013272021385230,1277453652924366848
1515013272021385230,1085062354017050624
1515013272021385230,190823677
1515013272021385230,1288630505718657027
1515013272021385230,95339967
1515013272021385230,897983515224137728
1515013272021385230,1417927146111004672
1515013272021385230,1330690836187713538
1515013272021385230,1009319596778811392
1515013272021385230,1409969592072613894
1515013272021385230,1573265498
1515013272021385230,1278621295543009282
1515013272021385230,949093351357403136
1515013272021385230,1377043537452146688
1515013272021385230,3030158859
1515013272021385230,1059325677202157568
1515013272021385230,873092428755894272
1515013272021385230,859297966581891072
1515013272021385230,1305893393835290624
1515013272021385230,1083198663424237569
1515013272021385230,1169043513645916161
1515013272021385230,1023763556808974336
1515013272021385230,4770095063
1515013272021385230,2484809081
1515013272021385230,724721035971420160
1515013272021385230,151888280
1515013272021385230,1731698046
1515013272021385230,2682908887
1515013272021385230,1478523861037637634
1515013272021385230,995853025
1515013272021385230,1009918359402631168
1515013272021385230,1263546817129656320
1515013272021385230,798892388366381056
1515013272021385230,132699857
1515013272021385230,1059327333532749824
1515013272021385230,734938399241580544
1515013272021385230,33625790
1515013272021385230,1269854656236314624
1515013272021385230,1268272131873411074
1515013272021385230,873008126479478787
1515013272021385230,141817380
1515013272021385230,1377127902051921928
1515013272021385230,231579149
1515013272021385230,1482425647641337860
1515013272021385230,3129056526
1515013272021385230,168683422
1515013272021385230,2203709322
1515013272021385230,806020707700215808
1515013272021385230,951390297568800769
1515013272021385230,4020532937
1515013272021385230,1011372006753746944
1515013272021385230,1498796140879388679
1515013272021385230,1511140772464181253
1515013272021385230,884378714
1515013272021385230,391115625
1515013272021385230,887973863824306176
1515013272021385230,873115441303924736
1515489143731630087,1021192578744475648
1515489143731630087,803694179079458816
1515489143731630087,733363843825467392
1515489143731630087,1214067290968223745
1515489143731630087,1120677664992284672
1515489143731630087,1250630172329402368
1515489143731630087,1120159253468069888
1515489143731630087,4066344732
1515489143731630087,4872957012
1515489143731630087,2572670149
1515489143731630087,2192026837
1515489143731630087,1031418010425122816
1515489143731630087,1173780853794586625
1515489143731630087,741097944779083776
1515489143731630087,1223215851274244096
1515489143731630087,155814794
1515489143731630087,1252656144608145408
1515489143731630087,2870730055
1515489143731630087,1097398005722824705
1515489143731630087,1214683815253135361
1515489143731630087,1186336462028992512
1515489143731630087,733990222787018753
1515489143731630087,2740673700
1515489143731630087,169382946
1515489143731630087,1214479903577391107
1515489143731630087,1214477737135493121
1515489143731630087,1657360039
1515489143731630087,2292265376
1515489143731630087,1433669866406375432
1515489143731630087,975275878673408001
1515489143731630087,1433667543806267393
1515489143731630087,3061182559
1515489143731630087,1179072818106945536
1515489143731630087,1422363870
1515489143731630087,727096851355181056
1515489143731630087,1255013740799356929
1515489143731630087,1490599023199219714
1515489143731630087,1283646922406760448
1515489143731630087,1153192638645821440
1515489143731630087,1196139814791213056
1515489143731630087,1280317211207282688
1515489143731630087,155207733
1515489143731630087,1460842640002658305
1515489143731630087,2596484922
1515489143731630087,1153195295573856256
1515489143731630087,40813384
1515489143731630087,727094565744726017
1515489143731630087,388513351
1515489143731630087,802249850
1515489143731630087,168683422
1515489143731630087,997786053124616192
1515489143731630087,135064055
1515489143731630087,1349170292564905988
1515489143731630087,729534067696263168
1515489143731630087,919455769505841152
1515489143731630087,1336636804636704768
1515489143731630087,1214074705935659011
1515489143731630087,1477544922060591104
1515489143731630087,1024533638879166464
1515489143731630087,1162773635527892993
1515489143731630087,1433657158067896325
1515489143731630087,884378714
1515489143731630087,4811011050
1515489143731630087,873092428755894272
1515489143731630087,391115625
1515489143731630087,887973863824306176
1515490041040195585,1309142351965757440
1515490041040195585,1410214808146911240
1515490041040195585,815046797294845953
1515490041040195585,873115441303924736
1515490041040195585,1000214682530074624
1515490041040195585,1088392047671808000
1515490041040195585,8327182
1515490041040195585,1278275449299144705
1515490041040195585,1317483561163792384
1515490041040195585,1184793275271503872
1515490041040195585,1427329143977529348
1515490041040195585,1099291917664309249
1515490041040195585,1484260312501342208
1515490041040195585,979345819227774977
1515490041040195585,1210816204023033856
1515490041040195585,1258998079484821504
1515490041040195585,1411268697813966858
1515490041040195585,1431529778218033157
1515490041040195585,939991136
1515490041040195585,1104001323169660930
1515490041040195585,1014590661054480384
1515490041040195585,1188735828886900737
1515490041040195585,283102669
1515490041040195585,1488798698796691457
1515490041040195585,1510434088028622854
1515490041040195585,988666704203935745
1515490041040195585,1507325563832176644
1515490041040195585,1278107918655614977
1515490041040195585,1430835721556926464
1515490041040195585,1132185530198835200
1515490041040195585,1511130391314255873
1515490041040195585,884378714
1515490041040195585,887973863824306176
1515490041040195585,873092428755894272
1515489858932068356,2983890506
1515489858932068356,1409798257
1515489858932068356,366987179
1515489858932068356,168683422
1515489858932068356,884378714
1515489858932068356,4811011050
1515489858932068356,873115441303924736
1515489858932068356,391115625
1515489858932068356,1277453652924366848
1515489858932068356,873092428755894272
1515489858932068356,965487301722701826
1515489858932068356,887973863824306176
1506882572378271746,1320399691713040385
1506882572378271746,1258667227940675587
1506882572378271746,1278308717826457600
1506882572378271746,1451204224717451265
1506882572378271746,1222628943863459843
1506882572378271746,1273850774380883975
1506882572378271746,878204370403250176
1506882572378271746,1033152632527892480
1506882572378271746,2521903573
1506882572378271746,1024486566096326656
1506882572378271746,3129056526
1506882572378271746,1062578718214770688
1506882572378271746,2483872526
1506882572378271746,724048481099243520
1506882572378271746,1131475077650771968
1506882572378271746,806020707700215808
1506882572378271746,920691183109603329
1506882572378271746,1277453652924366848
1506882572378271746,967000437797761024
1506882572378271746,4811011050
1506882572378271746,873092428755894272
1506882572378271746,873115441303924736
1506882572378271746,1004014036927709185
1506882572378271746,1000214682530074624
1506882572378271746,884378714
1494476517585440771,946322930031403008
1494476517585440771,3314485566
1494476517585440771,1305893393835290624
1494476517585440771,892285827195084800
1494476517585440771,733132506
1494476517585440771,335141638
1494476517585440771,1385738270491824129
1494476517585440771,1514459635167776768
1494476517585440771,1099991619766386689
1494476517585440771,1067027213235748864
1494476517585440771,1316751121826766848
1494476517585440771,1050365413857656832
1494476517585440771,1338181692180160512
1494476517585440771,1445054080049721346
1494476517585440771,1122162995168104448
1494476517585440771,1501181731491221511
1494476517585440771,1265289710420676610
1494476517585440771,1415820361
1494476517585440771,1076422292706652160
1494476517585440771,1119395589945475072
1494476517585440771,213064998
1494476517585440771,1477550574740512770
1494476517585440771,1417767998664892420
1494476517585440771,1418563948157227010
1494476517585440771,1437862004203659264
1494476517585440771,1437823373141319684
1494476517585440771,714011887164203008
1494476517585440771,982168619000905730
1494476517585440771,1336270206981836806
1494476517585440771,2396018036
1494476517585440771,1033994695595065347
1494476517585440771,869875390465982465
1494476517585440771,1059327333532749824
1494476517585440771,870188817537355776
1494476517585440771,923415570522914819
1494476517585440771,3129056526
1494476517585440771,859297966581891072
1494476517585440771,887973863824306176
1494476517585440771,1409798257
1494476517585440771,16573941
1494476517585440771,884378714
1494476517585440771,965487301722701826
1494476517585440771,391115625
1494476517585440771,873115441303924736
1494476517585440771,4811011050
1393246121015734277,1515443489076506627
1393246121015734277,1301087552703733760
1393246121015734277,1444969288448675840
1393246121015734277,1336182083153244160
1393246121015734277,1443765315658158081
1393246121015734277,1201106896968568832
1393246121015734277,840494833844252672
1393246121015734277,1421707603671846914
1393246121015734277,812927922981900288
1393246121015734277,4656698713
1393246121015734277,1244291882147966976
1393246121015734277,1275449324353159178
1393246121015734277,874624727054249985
1393246121015734277,1513854438
1393246121015734277,92687932
1393246121015734277,3173128284
1393246121015734277,297327426
1393246121015734277,870188817537355776
1393246121015734277,1044744830
1393246121015734277,1080294180188913664
1393246121015734277,950314430755045376
1393246121015734277,1359644472020062209
1393246121015734277,3288715363
1393246121015734277,1058344182610300930
1393246121015734277,1434350227926835204
1393246121015734277,1360929179357732867
1393246121015734277,1329639257682702336
1393246121015734277,1338226746706046976
1393246121015734277,1417319486051426305
1393246121015734277,1445074732747943939
1393246121015734277,3228191803
1393246121015734277,783523177590849537
1393246121015734277,3022347187
1393246121015734277,1331161105884856322
1393246121015734277,1422787217345314816
1393246121015734277,1365826955057065984
1393246121015734277,1423762008437047309
1393246121015734277,1360220095696445446
1393246121015734277,1444862888674414592
1393246121015734277,1422520138088075268
1393246121015734277,2870859110
1393246121015734277,1373610916135112708
1393246121015734277,1419572026583392257
1393246121015734277,2717110374
1393246121015734277,1451407499488153607
1393246121015734277,1348561093753401345
1393246121015734277,966077626900246528
1393246121015734277,1441049697829875719
1393246121015734277,1391782784960585729
1393246121015734277,1452152974583611397
1393246121015734277,1333354422903074817
1393246121015734277,4531852752
1393246121015734277,1416212382070632448
1393246121015734277,1328110701865361409
1393246121015734277,1296634815966371840
1393246121015734277,1295600633186152450
1393246121015734277,926680717286715392
1393246121015734277,1252999832848838656
1393246121015734277,1076422292706652160
1393246121015734277,3082338689
1393246121015734277,1448192720023945219
1393246121015734277,1404038070849077248
1393246121015734277,1293112729314529280
1393246121015734277,1459483223457959938
1393246121015734277,1424058781504131075
1393246121015734277,1506824477182636034
1393246121015734277,1258490299569131531
1393246121015734277,1507006122376380428
1393246121015734277,1357059277370834945
1393246121015734277,1375434040036106245
1393246121015734277,1257949179990560769
1393246121015734277,808068833613414400
1393246121015734277,503854807
1393246121015734277,1426097139415846914
1393246121015734277,1289681652898201601
1393246121015734277,1065043010755457026
1393246121015734277,2711685800
1393246121015734277,3337933103
1393246121015734277,1092655982369492994
1393246121015734277,1291797507895222275
1393246121015734277,1371429109272702980
1393246121015734277,1303670789472792576
1393246121015734277,1507970564010352640
1393246121015734277,1415625077081534464
1393246121015734277,1341233073707335681
1393246121015734277,1291393310448218112
1393246121015734277,1280881361167908865
1393246121015734277,1428643106287538179
1393246121015734277,824262342292619264
1393246121015734277,1286971477116428290
1393246121015734277,1358956740939706375
1393246121015734277,1418043883393413124
1393246121015734277,1283988990727614469
